system,node,rack,start_hours,end_hours,failure_type,root_cause
8,0,0,12522.1917,12522.6072,transient_node,Network
8,312,19,12525.333,12525.5357,transient_node,Power Spike
8,316,19,12531.2172,12531.3506,transient_node,Maintenance
8,419,26,12532.6018,12532.6863,transient_node,Power Spike
8,270,16,12549.8253,12550.2205,transient_node,Network
8,43,2,12553.7578,12553.8127,transient_node,Power Spike
8,504,31,12555.6908,12555.7153,transient_node,Power Outage
8,318,19,12586.6294,12586.6588,transient_node,Power Outage
8,151,9,12591.5793,12591.6767,transient_node,Network
8,462,28,12592.1025,12592.5383,transient_node,Power Outage
8,192,12,12600.2866,12600.8276,transient_node,Power Spike
8,217,13,12609.6949,12610.0986,transient_node,Power Outage
8,138,8,12622.4528,12623.1227,transient_node,Power Outage
8,384,24,12632.7976,12632.8704,transient_node,Power Outage
8,487,30,12642.4939,12642.5001,transient_node,Power Spike
8,280,17,12647.1885,12654.1275,permanent_node,Disk Drive
8,23,1,12652.203,12652.3002,transient_node,Power Outage
8,145,9,12660.8444,12661.1524,transient_node,Network
8,469,29,12661.471,12661.6188,transient_node,Network
8,133,8,12664.7096,12664.7961,transient_node,Power Outage
8,271,16,12679.59,12679.644,transient_node,Power Outage
8,236,14,12686.21,12686.8292,transient_node,Maintenance
8,329,20,12700.9545,12701.4386,transient_node,Network
8,195,12,12701.0152,12701.059,transient_node,Network
8,442,27,12705.8724,12706.0646,transient_node,Power Outage
8,439,27,12711.9107,12712.0764,transient_node,Maintenance
8,198,12,12714.6274,12714.7012,transient_node,Power Spike
8,199,12,12721.5678,12721.8089,transient_node,Network
8,315,19,12728.5588,12728.6096,transient_node,Power Spike
8,249,15,12730.4585,12731.0967,transient_node,Power Spike
8,329,20,12743.5844,12748.6996,permanent_node,Hardware
8,235,14,12745.5884,12746.7768,transient_node,Power Spike
8,212,13,12747.6667,12748.2251,transient_node,Network
8,288,18,12751.5413,12751.7633,transient_node,Power Outage
8,259,16,12754.5431,12754.866,transient_node,Network
8,438,27,12763.5377,12764.0517,transient_node,Network
8,115,7,12767.2904,12767.6458,transient_node,Maintenance
8,144,9,12768.2717,12768.3502,transient_node,Power Spike
8,324,20,12769.3262,12769.9141,transient_node,Power Spike
8,405,25,12780.7622,12780.8062,transient_node,Power Spike
8,450,28,12789.8848,12790.1088,transient_node,Power Spike
8,431,26,12800.4136,12800.5892,transient_node,Network
8,302,18,12805.5745,12805.8323,transient_node,Power Spike
8,57,3,12815.2584,12815.41,transient_node,Power Outage
8,87,5,12824.9423,12825.8849,transient_node,Power Spike
8,328,20,12835.8341,12836.4527,transient_node,Maintenance
8,190,11,12840.5231,12841.0222,transient_node,Power Outage
8,270,16,12843.7054,12844.0321,transient_node,Power Outage
8,156,9,12845.4473,12845.9598,transient_node,Power Outage
8,441,27,12846.5149,12847.1077,transient_node,Maintenance
8,177,11,12853.2772,12854.8838,transient_node,Maintenance
8,78,4,12858.7003,12859.3106,transient_node,Network
8,175,10,12859.9424,12859.9581,transient_node,Maintenance
8,233,14,12869.7876,12870.065,transient_node,Network
8,282,17,12876.6654,12876.8265,transient_node,Network
8,136,8,12892.8502,12892.9467,transient_node,Power Spike
8,481,30,12899.956,12899.999,transient_node,Power Spike
8,262,16,12901.6542,12902.5895,transient_node,Power Spike
8,279,17,12906.6252,12906.8936,transient_node,Network
8,204,12,12909.6479,12909.7117,transient_node,Network
8,92,5,12913.3157,12913.3542,transient_node,Maintenance
8,294,18,12917.7728,12918.3021,transient_node,Network
8,206,12,12921.3658,12921.7682,transient_node,Network
8,464,29,12941.5888,12941.7191,transient_node,Maintenance
8,320,20,12956.5352,12956.7825,transient_node,Network
8,288,18,12961.8434,12961.9375,transient_node,Power Spike
8,456,28,12962.3333,12962.7432,transient_node,Network
8,28,1,12968.8427,12969.4513,transient_node,Network
8,182,11,12970.4567,12970.5648,transient_node,Maintenance
8,219,13,12979.7144,12979.7964,transient_node,Power Spike
8,21,1,12984.8683,12985.1825,transient_node,Power Spike
8,226,14,12988.5253,12988.9185,transient_node,Network
8,453,28,12990.4145,12990.5741,transient_node,Power Outage
8,116,7,12990.4399,12991.0065,transient_node,Maintenance
8,124,7,12999.9753,13000.0925,transient_node,Power Spike
8,451,28,13000.7805,13001.1539,transient_node,Network
8,239,14,13004.7404,13004.9391,transient_node,Power Spike
8,377,23,13007.9925,13008.0148,transient_node,Power Spike
8,20,1,13024.3642,13024.5659,transient_node,Maintenance
8,277,17,13024.9074,13025.074,transient_node,Maintenance
8,55,3,13038.7472,13038.7665,transient_node,Network
8,1,0,13043.0036,13043.062,transient_node,Maintenance
8,363,22,13043.5382,13050.7584,permanent_node,SCSI Controller
8,454,28,13061.3545,13061.7393,transient_node,Power Spike
8,27,1,13061.8235,13061.8446,transient_node,Network
8,235,14,13072.7504,13072.7785,transient_node,Power Spike
8,431,26,13075.9923,13076.0498,transient_node,Power Spike
8,143,8,13082.7201,13082.7248,transient_node,Network
8,356,22,13091.2523,13091.2643,transient_node,Power Spike
8,103,6,13096.106,13096.3935,transient_node,Power Outage
8,331,20,13113.2653,13113.2842,transient_node,Maintenance
8,89,5,13123.0635,13123.086,transient_node,Network
8,14,0,13123.6929,13123.742,transient_node,Maintenance
8,111,6,13126.933,13126.9338,transient_node,Maintenance
8,110,6,13136.1956,13136.2211,transient_node,Network
8,108,6,13136.7266,13136.9545,transient_node,Power Outage
8,256,16,13142.6224,13142.9581,transient_node,Power Spike
8,125,7,13152.5173,13152.5338,transient_node,Network
8,194,12,13153.866,13154.4551,transient_node,Network
8,99,6,13155.8483,13155.9031,transient_node,Power Spike
8,424,26,13162.4363,13162.7423,transient_node,Power Outage
8,212,13,13165.2256,13165.5397,transient_node,Power Outage
8,287,17,13169.4287,13169.6034,transient_node,Power Outage
8,444,27,13172.8146,13173.6119,transient_node,Power Spike
8,297,18,13179.3888,13179.4301,transient_node,Power Outage
8,505,31,13185.7575,13185.8076,transient_node,Network
8,312,19,13195.3367,13195.4809,transient_node,Maintenance
8,228,14,13196.2592,13197.0052,transient_node,Maintenance
8,475,29,13199.117,13199.214,transient_node,Power Outage
8,438,27,13200.8019,13200.8811,transient_node,Power Outage
8,257,16,13201.3637,13201.3718,transient_node,Network
8,482,30,13214.6158,13214.6813,transient_node,Network
8,374,23,13224.4871,13224.962,transient_node,Network
8,59,3,13247.8961,13248.2121,transient_node,Maintenance
8,480,30,13260.5233,13260.7422,transient_node,Network
8,380,23,13274.9751,13275.8523,transient_node,Power Spike
8,131,8,13277.8326,13277.902,transient_node,Power Spike
8,497,31,13281.5577,13281.6003,transient_node,Power Outage
8,293,18,13285.9587,13286.2774,transient_node,Network
8,94,5,13295.8213,13296.095,transient_node,Maintenance
8,51,3,13300.6227,13300.7729,transient_node,Maintenance
8,38,2,13302.4473,13302.8691,transient_node,Power Spike
8,401,25,13308.52,13308.531,transient_node,Power Outage
8,324,20,13313.0147,13313.0783,transient_node,Maintenance
8,110,6,13317.8103,13318.0376,transient_node,Maintenance
8,453,28,13326.4075,13326.41,transient_node,Power Outage
8,311,19,13332.841,13332.9066,transient_node,Maintenance
8,204,12,13345.6719,13345.7305,transient_node,Maintenance
8,414,25,13346.6361,13346.6975,transient_node,Power Outage
8,317,19,13349.9646,13350.1459,transient_node,Power Outage
8,454,28,13354.8079,13354.9971,transient_node,Power Spike
8,415,25,13356.7356,13362.2499,permanent_node,Disk Drive
8,452,28,13367.3048,13368.0744,transient_node,Power Spike
8,327,20,13367.4712,13367.7058,transient_node,Power Spike
8,131,8,13372.13,13372.363,transient_node,Power Outage
8,112,7,13375.8404,13375.8409,transient_node,Network
8,218,13,13378.8505,13378.9171,transient_node,Power Spike
8,369,23,13390.5452,13391.1918,transient_node,Maintenance
8,450,28,13402.1364,13402.1842,transient_node,Network
8,263,16,13402.9925,13403.0164,transient_node,Network
8,471,29,13403.8549,13403.9724,transient_node,Power Outage
8,145,9,13410.7744,13410.9436,transient_node,Maintenance
8,249,15,13420.1518,13420.1735,transient_node,Power Outage
8,242,15,13423.6109,13423.6708,transient_node,Maintenance
8,314,19,13424.5069,13424.5586,transient_node,Network
8,492,30,13432.0228,13432.2136,transient_node,Power Spike
8,58,3,13432.6002,13432.8505,transient_node,Maintenance
8,117,7,13438.9302,13439.0517,transient_node,Power Outage
8,185,11,13439.8002,13439.9623,transient_node,Maintenance
8,201,12,13448.8035,13448.8933,transient_node,Power Spike
8,475,29,13456.8224,13457.0501,transient_node,Network
8,430,26,13457.5655,13457.8249,transient_node,Maintenance
8,311,19,13459.2032,13459.5947,transient_node,Maintenance
8,451,28,13460.0691,13460.2503,transient_node,Network
8,249,15,13466.15,13466.18,transient_node,Network
8,153,9,13467.5206,13467.8339,transient_node,Network
8,294,18,13472.5469,13472.6046,transient_node,Maintenance
8,335,20,13475.1193,13475.2226,transient_node,Maintenance
8,91,5,13482.5284,13482.6239,transient_node,Power Outage
8,107,6,13482.6762,13482.7613,transient_node,Network
8,257,16,13483.0334,13483.2743,transient_node,Maintenance
8,429,26,13503.1073,13503.3507,transient_node,Maintenance
8,11,0,13509.9376,13509.9497,transient_node,Network
8,206,12,13511.7517,13511.7891,transient_node,Network
8,476,29,13512.6609,13513.0913,transient_node,Power Outage
8,242,15,13515.9718,13516.2207,transient_node,Power Spike
8,421,26,13518.0157,13518.3144,transient_node,Maintenance
8,13,0,13524.8371,13524.9213,transient_node,Power Outage
8,489,30,13541.4444,13541.737,transient_node,Power Spike
8,362,22,13541.9366,13542.1183,transient_node,Maintenance
8,396,24,13547.7297,13547.7498,transient_node,Power Spike
8,65,4,13550.5153,13551.097,transient_node,Power Outage
8,383,23,13559.6952,13559.7431,transient_node,Power Outage
8,308,19,13573.7738,13573.8101,transient_node,Power Outage
8,205,12,13574.943,13575.7071,transient_node,Power Outage
8,220,13,13576.3156,13576.3891,transient_node,Power Outage
8,239,14,13578.4711,13578.7899,transient_node,Power Outage
8,425,26,13580.6232,13580.869,transient_node,Power Spike
8,329,20,13586.4197,13586.8662,transient_node,Maintenance
8,252,15,13587.3925,13587.4616,transient_node,Power Spike
8,126,7,13588.2622,13588.4271,transient_node,Power Outage
8,444,27,13589.7695,13589.8587,transient_node,Power Spike
8,266,16,13590.0384,13590.1097,transient_node,Maintenance
8,223,13,13593.5538,13593.6506,transient_node,Maintenance
8,286,17,13594.5751,13594.8739,transient_node,Power Outage
8,405,25,13594.7915,13595.4605,transient_node,Power Spike
8,11,0,13599.6453,13599.667,transient_node,Power Outage
8,310,19,13609.8908,13610.0751,transient_node,Power Spike
8,404,25,13616.9912,13617.222,transient_node,Power Spike
8,264,16,13619.2989,13619.4655,transient_node,Network
8,408,25,13626.6748,13627.1901,transient_node,Network
8,465,29,13629.0082,13629.1278,transient_node,Maintenance
8,233,14,13630.9466,13631.266,transient_node,Power Spike
8,147,9,13632.5038,13633.1698,transient_node,Network
8,457,28,13650.4886,13650.9394,transient_node,Power Outage
8,399,24,13657.9313,13658.0485,transient_node,Power Outage
8,95,5,13661.1188,13665.8777,permanent_node,SCSI Controller
8,237,14,13661.7954,13661.8885,transient_node,Network
8,217,13,13662.7681,13662.9399,transient_node,Power Outage
8,125,7,13666.3112,13666.3705,transient_node,Maintenance
8,128,8,13666.4246,13666.5518,transient_node,Network
8,410,25,13680.9701,13680.9732,transient_node,Power Outage
8,490,30,13681.2109,13681.2858,transient_node,Network
8,497,31,13689.6713,13689.9633,transient_node,Maintenance
8,357,22,13695.6568,13696.0549,transient_node,Power Spike
8,489,30,13701.3891,13701.4114,transient_node,Power Spike
8,273,17,13708.179,13708.3712,transient_node,Maintenance
8,505,31,13722.4587,13723.0864,transient_node,Power Spike
8,11,0,13724.579,13724.9217,transient_node,Maintenance
8,167,10,13724.631,13724.8291,transient_node,Power Spike
8,350,21,13725.977,13725.9888,transient_node,Network
8,234,14,13726.0983,13727.6292,transient_node,Maintenance
8,192,12,13738.4882,13738.6153,transient_node,Power Outage
8,476,29,13740.8936,13741.0629,transient_node,Power Outage
8,359,22,13744.0107,13744.0917,transient_node,Power Outage
8,369,23,13756.7735,13756.8634,transient_node,Power Outage
8,375,23,13763.4752,13763.5765,transient_node,Power Spike
8,91,5,13764.3795,13764.6328,transient_node,Power Spike
8,443,27,13766.069,13766.1684,transient_node,Maintenance
8,449,28,13769.0392,13769.0584,transient_node,Maintenance
8,341,21,13779.0254,13779.5346,transient_node,Power Spike
8,217,13,13786.5428,13786.5981,transient_node,Power Outage
8,174,10,13790.9352,13790.9691,transient_node,Maintenance
8,499,31,13793.941,13794.2784,transient_node,Network
8,294,18,13794.0669,13794.1562,transient_node,Power Spike
8,125,7,13794.9023,13794.9392,transient_node,Power Outage
8,354,22,13806.8165,13806.978,transient_node,Power Spike
8,457,28,13810.6636,13810.6666,transient_node,Network
8,98,6,13814.9116,13815.0359,transient_node,Network
8,275,17,13825.3456,13826.0463,transient_node,Network
8,458,28,13832.8322,13833.0288,transient_node,Power Outage
8,2,0,13837.3478,13837.4728,transient_node,Maintenance
8,483,30,13849.4732,13850.0279,transient_node,Maintenance
8,81,5,13850.3958,13850.5349,transient_node,Power Outage
8,201,12,13858.1794,13858.2411,transient_node,Power Spike
8,252,15,13862.8171,13863.2341,transient_node,Power Spike
8,404,25,13869.2945,13874.9759,permanent_node,SCSI Controller
8,300,18,13877.3272,13877.4311,transient_node,Power Spike
8,55,3,13885.227,13885.6326,transient_node,Network
8,312,19,13887.5344,13887.5782,transient_node,Power Outage
8,329,20,13894.567,13894.7705,transient_node,Network
8,264,16,13895.6896,13896.0352,transient_node,Network
8,495,30,13916.58,13917.025,transient_node,Power Outage
8,70,4,13920.0801,13920.1851,transient_node,Maintenance
8,379,23,13954.3895,13954.4818,transient_node,Power Outage
8,59,3,13960.8989,13961.0719,transient_node,Power Outage
8,81,5,13967.7292,13967.7571,transient_node,Network
8,296,18,13983.1147,13983.3711,transient_node,Power Spike
8,52,3,13999.6048,13999.7316,transient_node,Power Outage
8,56,3,13999.9173,14000.4906,transient_node,Maintenance
8,433,27,14005.3892,14005.6009,transient_node,Network
8,339,21,14012.9387,14013.0827,transient_node,Power Spike
8,120,7,14014.0896,14014.4356,transient_node,Power Spike
8,34,2,14019.1026,14019.2434,transient_node,Maintenance
8,208,13,14022.6138,14022.7443,transient_node,Power Spike
8,205,12,14025.49,14025.6438,transient_node,Power Spike
8,435,27,14027.1858,14027.739,transient_node,Network
8,376,23,14033.4478,14033.6013,transient_node,Power Spike
8,47,2,14036.785,14037.0357,transient_node,Network
8,26,1,14051.9626,14052.4451,transient_node,Power Spike
8,400,25,14055.8769,14056.141,transient_node,Network
8,98,6,14055.892,14056.6377,transient_node,Power Spike
8,270,16,14063.0541,14063.1886,transient_node,Power Spike
8,52,3,14067.441,14067.6496,transient_node,Power Spike
8,335,20,14074.0644,14074.0772,transient_node,Power Spike
8,331,20,14079.6763,14079.8131,transient_node,Power Outage
8,165,10,14085.0436,14085.2385,transient_node,Maintenance
8,117,7,14086.7729,14086.9498,transient_node,Network
8,62,3,14093.7505,14094.1741,transient_node,Network
8,450,28,14094.5569,14097.864,permanent_node,Disk Drive
8,456,28,14094.9527,14098.5674,permanent_node,Disk Drive
8,70,4,14095.992,14096.0379,transient_node,Maintenance
8,458,28,14098.9545,14102.355,permanent_node,Disk Drive
8,184,11,14099.663,14099.7086,transient_node,Maintenance
8,463,28,14102.6217,14105.2677,permanent_node,Disk Drive
8,352,22,14103.8281,14104.3881,transient_node,Maintenance
8,454,28,14105.1763,14106.7845,permanent_node,Disk Drive
8,213,13,14109.7387,14109.8093,transient_node,Power Spike
8,445,27,14118.3516,14122.9147,permanent_node,Disk Drive
8,442,27,14124.5177,14124.607,transient_node,Power Outage
8,296,18,14129.5056,14129.6378,transient_node,Maintenance
8,412,25,14137.4716,14137.7376,transient_node,Power Outage
8,274,17,14139.0206,14139.2517,transient_node,Power Spike
8,260,16,14141.6265,14141.7067,transient_node,Network
8,202,12,14148.926,14149.0483,transient_node,Network
8,433,27,14148.9785,14149.2912,transient_node,Maintenance
8,401,25,14152.1119,14152.1883,transient_node,Power Outage
8,172,10,14153.2553,14153.5348,transient_node,Network
8,40,2,14157.8285,14157.9091,transient_node,Power Outage
8,333,20,14157.8742,14163.4474,permanent_node,Hardware
8,400,25,14160.2812,14160.3129,transient_node,Power Outage
8,226,14,14161.4186,14161.4634,transient_node,Power Spike
8,270,16,14162.6903,14162.987,transient_node,Network
8,344,21,14170.1052,14170.2679,transient_node,Maintenance
8,351,21,14175.2575,14175.4226,transient_node,Network
8,139,8,14176.6879,14176.729,transient_node,Power Spike
8,51,3,14183.3339,14183.4893,transient_node,Power Outage
8,42,2,14187.0559,14187.5849,transient_node,Power Spike
8,217,13,14187.742,14187.9067,transient_node,Maintenance
8,26,1,14197.0416,14197.262,transient_node,Power Outage
8,156,9,14206.2735,14207.0207,transient_node,Network
8,67,4,14208.753,14208.8144,transient_node,Power Spike
8,290,18,14218.5168,14220.627,permanent_node,Disk Drive
8,182,11,14218.6626,14218.917,transient_node,Network
8,384,24,14218.73,14218.7527,transient_node,Network
8,191,11,14225.5531,14225.7222,transient_node,Maintenance
8,348,21,14226.3257,14226.3596,transient_node,Maintenance
8,353,22,14229.029,14229.8844,transient_node,Power Spike
8,46,2,14229.9475,14230.2476,transient_node,Maintenance
8,387,24,14230.3213,14230.3621,transient_node,Network
8,477,29,14233.5922,14233.594,transient_node,Network
8,269,16,14241.4961,14241.8239,transient_node,Power Outage
8,419,26,14250.6288,14250.651,transient_node,Power Outage
8,466,29,14251.2035,14251.2039,transient_node,Maintenance
8,42,2,14251.6307,14251.921,transient_node,Power Spike
8,394,24,14261.7553,14262.6135,transient_node,Maintenance
8,248,15,14268.1236,14268.1805,transient_node,Network
8,394,24,14270.0137,14270.0635,transient_node,Network
8,196,12,14271.4705,14271.8219,transient_node,Power Outage
8,50,3,14271.4996,14272.0409,transient_node,Maintenance
8,20,1,14276.5278,14277.3483,transient_node,Power Spike
8,319,19,14277.5109,14277.5493,transient_node,Power Outage
8,48,3,14291.7714,14291.7906,transient_node,Power Spike
8,224,14,14309.2182,14309.7388,transient_node,Network
8,4,0,14314.7846,14315.2757,transient_node,Power Outage
8,114,7,14335.0841,14335.0875,transient_node,Power Spike
8,318,19,14341.1708,14341.5324,transient_node,Power Outage
8,17,1,14342.5943,14342.8278,transient_node,Power Spike
8,215,13,14350.8503,14350.8971,transient_node,Maintenance
8,363,22,14363.5384,14363.5386,transient_node,Power Spike
8,10,0,14381.3971,14381.5559,transient_node,Maintenance
8,419,26,14385.8808,14386.2855,transient_node,Maintenance
8,200,12,14388.0772,14388.0844,transient_node,Maintenance
8,34,2,14389.1294,14395.5603,permanent_node,Disk Drive
8,189,11,14403.9133,14404.665,transient_node,Maintenance
8,174,10,14404.6411,14404.8522,transient_node,Power Outage
8,451,28,14415.5961,14415.761,transient_node,Power Outage
8,453,28,14417.142,14417.7671,transient_node,Network
8,272,17,14427.2774,14430.1944,permanent_node,Disk Drive
8,54,3,14427.3433,14428.171,transient_node,Power Spike
8,80,5,14429.1955,14429.8147,transient_node,Maintenance
8,262,16,14433.4111,14433.4264,transient_node,Network
8,294,18,14442.6451,14442.8346,transient_node,Maintenance
8,167,10,14442.6946,14442.9305,transient_node,Maintenance
8,339,21,14449.1403,14449.2078,transient_node,Power Spike
8,447,27,14449.5494,14449.7273,transient_node,Power Spike
8,172,10,14468.2929,14468.3452,transient_node,Network
8,167,10,14478.9345,14481.3,permanent_node,SCSI Controller
8,216,13,14479.8561,14480.0447,transient_node,Power Spike
8,226,14,14481.1815,14481.3896,transient_node,Power Outage
8,321,20,14481.259,14481.3751,transient_node,Power Outage
8,127,7,14483.7038,14484.1851,transient_node,Maintenance
8,131,8,14484.8967,14485.1818,transient_node,Network
8,333,20,14487.6775,14487.7225,transient_node,Power Outage
8,124,7,14488.3481,14489.0481,transient_node,Power Outage
8,356,22,14493.3916,14493.426,transient_node,Network
8,178,11,14499.1168,14499.2775,transient_node,Power Spike
8,248,15,14499.1392,14499.3452,transient_node,Power Outage
8,278,17,14501.9989,14502.0506,transient_node,Network
8,432,27,14502.0894,14502.1727,transient_node,Power Spike
8,53,3,14507.8699,14507.9313,transient_node,Network
8,495,30,14509.6262,14509.8324,transient_node,Power Outage
8,158,9,14511.3332,14511.8308,transient_node,Network
8,113,7,14520.7146,14521.1342,transient_node,Network
8,318,19,14529.3161,14529.5529,transient_node,Power Outage
8,206,12,14534.6147,14534.7544,transient_node,Network
8,182,11,14539.7665,14539.9998,transient_node,Maintenance
8,238,14,14550.7864,14551.0015,transient_node,Power Spike
8,231,14,14561.6393,14561.8341,transient_node,Maintenance
8,505,31,14565.8801,14565.8945,transient_node,Power Outage
8,157,9,14575.7479,14576.0435,transient_node,Power Spike
8,431,26,14577.9022,14578.4485,transient_node,Power Outage
8,397,24,14581.7022,14582.1345,transient_node,Power Outage
8,36,2,14583.6441,14583.6762,transient_node,Network
8,158,9,14590.8709,14591.4572,transient_node,Power Outage
8,404,25,14599.7971,14599.9118,transient_node,Power Spike
8,442,27,14601.179,14601.443,transient_node,Power Outage
8,133,8,14605.1126,14605.2895,transient_node,Maintenance
8,17,1,14607.0779,14607.1685,transient_node,Power Spike
8,27,1,14608.1091,14608.4893,transient_node,Maintenance
8,484,30,14615.2794,14615.3659,transient_node,Power Outage
8,28,1,14620.9155,14621.128,transient_node,Network
8,331,20,14622.5235,14622.5486,transient_node,Network
8,215,13,14628.4379,14628.7737,transient_node,Power Outage
8,173,10,14630.017,14630.0486,transient_node,Network
8,150,9,14630.3897,14630.6805,transient_node,Power Outage
8,254,15,14638.3302,14638.802,transient_node,Power Spike
8,444,27,14646.6157,14646.769,transient_node,Power Outage
8,74,4,14646.8543,14646.8888,transient_node,Power Outage
8,260,16,14662.0669,14662.2679,transient_node,Network
8,416,26,14663.5677,14663.7472,transient_node,Power Spike
8,453,28,14667.6524,14667.8663,transient_node,Network
8,192,12,14669.2598,14673.8668,permanent_node,Hardware
8,137,8,14670.0471,14670.0642,transient_node,Power Spike
8,40,2,14676.3433,14676.3552,transient_node,Power Outage
8,445,27,14677.0819,14677.2313,transient_node,Power Outage
8,49,3,14677.2639,14677.623,transient_node,Power Outage
8,459,28,14679.9809,14680.144,transient_node,Network
8,468,29,14691.449,14691.6067,transient_node,Power Outage
8,173,10,14703.8928,14704.0634,transient_node,Network
8,127,7,14708.4912,14708.6766,transient_node,Power Spike
8,385,24,14712.9309,14714.563,transient_node,Maintenance
8,16,1,14714.6293,14715.0078,transient_node,Maintenance
8,416,26,14723.9846,14724.0975,transient_node,Network
8,82,5,14724.623,14724.6896,transient_node,Maintenance
8,150,9,14732.8146,14732.9302,transient_node,Maintenance
8,84,5,14734.1416,14734.1661,transient_node,Power Spike
8,193,12,14744.6818,14744.8493,transient_node,Network
8,153,9,14748.702,14748.7584,transient_node,Power Spike
8,115,7,14752.7306,14752.8029,transient_node,Power Spike
8,20,1,14753.4325,14753.6726,transient_node,Power Outage
8,450,28,14755.6502,14755.6897,transient_node,Power Outage
8,220,13,14761.8187,14762.0312,transient_node,Maintenance
8,496,31,14762.8948,14766.5654,permanent_node,Disk Drive
8,220,13,14763.1735,14763.5667,transient_node,Network
8,80,5,14772.9923,14773.5561,transient_node,Maintenance
8,224,14,14779.821,14779.9558,transient_node,Power Outage
8,280,17,14786.2804,14787.2505,transient_node,Power Outage
8,37,2,14788.7214,14788.7498,transient_node,Power Outage
8,432,27,14793.7743,14793.8743,transient_node,Maintenance
8,492,30,14802.5659,14802.7139,transient_node,Power Spike
8,216,13,14806.5878,14806.643,transient_node,Power Spike
8,224,14,14808.3818,14808.4655,transient_node,Network
8,434,27,14814.2286,14814.7668,transient_node,Maintenance
8,231,14,14824.1539,14824.3817,transient_node,Power Spike
8,120,7,14828.0199,14828.8064,transient_node,Network
8,117,7,14833.2234,14833.2647,transient_node,Maintenance
8,32,2,14835.5638,14836.006,transient_node,Maintenance
8,88,5,14842.4,14846.1471,permanent_node,SCSI Controller
8,261,16,14852.0812,14852.279,transient_node,Network
8,79,4,14861.3415,14861.3474,transient_node,Maintenance
8,37,2,14863.3634,14863.3803,transient_node,Network
8,92,5,14865.6808,14865.7288,transient_node,Maintenance
8,245,15,14876.2801,14876.5574,transient_node,Power Spike
8,498,31,14882.7158,14883.564,transient_node,Power Spike
8,209,13,14890.0987,14890.1308,transient_node,Power Outage
8,62,3,14892.035,14892.8039,transient_node,Power Outage
8,97,6,14898.6548,14898.7807,transient_node,Power Spike
8,497,31,14908.9561,14909.0367,transient_node,Power Spike
8,232,14,14912.6017,14912.7534,transient_node,Maintenance
8,4,0,14917.7113,14917.9342,transient_node,Power Spike
8,475,29,14921.7985,14922.0727,transient_node,Power Spike
8,46,2,14931.6847,14932.0367,transient_node,Power Outage
8,383,23,14940.2009,14940.349,transient_node,Power Outage
8,465,29,14941.486,14941.4895,transient_node,Power Outage
8,18,1,14942.0822,14942.2267,transient_node,Maintenance
8,36,2,14958.57,14958.5785,transient_node,Maintenance
8,167,10,14975.2596,14975.3427,transient_node,Power Outage
8,104,6,15003.0073,15003.3294,transient_node,Maintenance
8,113,7,15010.8748,15011.2147,transient_node,Network
8,158,9,15014.2118,15014.2316,transient_node,Maintenance
8,292,18,15023.1685,15023.3935,transient_node,Power Spike
8,498,31,15034.9003,15035.695,transient_node,Power Outage
8,279,17,15037.9485,15038.048,transient_node,Maintenance
8,493,30,15042.8019,15043.2943,transient_node,Power Outage
8,243,15,15050.1228,15050.4534,transient_node,Power Spike
8,75,4,15062.2086,15063.0604,transient_node,Maintenance
8,126,7,15067.7978,15067.9625,transient_node,Power Outage
8,14,0,15071.5514,15071.7988,transient_node,Network
8,462,28,15074.5607,15074.6488,transient_node,Power Outage
8,2,0,15077.451,15077.6259,transient_node,Power Spike
8,85,5,15079.3667,15080.0048,transient_node,Power Outage
8,418,26,15080.0757,15080.556,transient_node,Network
8,265,16,15082.044,15082.6742,transient_node,Maintenance
8,459,28,15094.8155,15094.9051,transient_node,Maintenance
8,282,17,15105.5104,15105.6344,transient_node,Power Outage
8,192,12,15107.7685,15107.9193,transient_node,Network
8,335,20,15108.0241,15108.0394,transient_node,Maintenance
8,443,27,15108.781,15108.809,transient_node,Power Spike
8,359,22,15110.4735,15110.5944,transient_node,Power Spike
8,305,19,15124.113,15124.2646,transient_node,Power Spike
8,403,25,15128.9054,15129.2679,transient_node,Power Spike
8,92,5,15132.9669,15133.6858,transient_node,Network
8,107,6,15138.4272,15139.2208,transient_node,Power Spike
8,291,18,15143.2436,15143.372,transient_node,Power Spike
8,476,29,15144.2633,15144.3066,transient_node,Power Outage
8,251,15,15145.7944,15146.1206,transient_node,Power Outage
8,74,4,15147.8047,15147.9394,transient_node,Power Outage
8,467,29,15157.5165,15157.6281,transient_node,Network
8,406,25,15159.3579,15159.3975,transient_node,Maintenance
8,136,8,15160.0235,15160.0521,transient_node,Power Spike
8,468,29,15168.288,15168.4144,transient_node,Power Spike
8,197,12,15171.0016,15171.0617,transient_node,Maintenance
8,79,4,15172.1541,15173.0067,transient_node,Power Outage
8,153,9,15172.6858,15172.8841,transient_node,Power Outage
8,241,15,15174.1536,15174.4469,transient_node,Maintenance
8,112,7,15174.7654,15174.9766,transient_node,Power Spike
8,252,15,15174.9037,15175.2938,transient_node,Network
8,195,12,15180.1518,15180.2043,transient_node,Power Outage
8,138,8,15186.0846,15186.3569,transient_node,Power Outage
8,496,31,15188.6333,15188.8238,transient_node,Power Spike
8,80,5,15196.4432,15196.5764,transient_node,Power Outage
8,69,4,15197.3828,15197.4726,transient_node,Network
8,87,5,15198.4667,15199.7044,transient_node,Power Spike
8,3,0,15199.1154,15199.5703,transient_node,Power Spike
8,334,20,15199.3199,15199.6697,transient_node,Maintenance
